input,comment,replyCount,label,sentiment_label,sentiment_score
Samsung Galaxy Z Fold 7,I am probably going back to the iPhone 17pro max,0,others,NEGATIVE,0.996161937713623
Samsung Galaxy Z Fold 7,I use smartphone without case so I’m happy I send back 17 pro max after one week i didn’t like it 😅 get scratched couple days after unboxing 😢,0,design,NEGATIVE,0.966481626033783
Iphone 17,2:49 nteym same back case aan for 15 pro max😌,0,design,NEGATIVE,0.9903542995452881
Iphone 17,"pro res 4k 30fps or 24 fps shoot cheyyan external hard drive avishyam illa..
only for 60fps it’s needed..
don’t tell anything that you don’t know 100% :))",0,camera,NEGATIVE,0.99603670835495
Iphone 17,Nannayi areyo pedikkunnadh pole 😅,0,others,NEGATIVE,0.8265193104743958
Iphone 17,"bro
my small request
using samsung ssd for video shoot and a wireless mic example lark m1 
both connected to iphone 16 or 17 pro series witu special connectors example using Hagibis Magnetic USB C Hub with Magsafe -especialy for content creators
you can colab with flash as well and karthi bro😍😍 will realy benefit for me and others too
what say??? do comment pl if you see",0,others,NEGATIVE,0.8726261854171753
Iphone 17,വൺപ്ലസ് എടുക്കുന്ന ഫോട്ടോ നമ്മള് കമ്പ്യൂട്ടറിലേക്ക് മാറ്റി കഴിഞ്ഞാൽ അതിന്റെ പിക്ചറിൽ വളരെയധികം വ്യത്യാസം കാണുന്നുണ്ട് വൺപ്ലസ് സോഫ്റ്റ്‌വെയറിൽ മാത്രമേ അതിനു ഭംഗി കിട്ടു വേറെ ഒരു ഡിവൈസിന്റെ സോഫ്റ്റ്‌വെയർ ആണ് ഉപയോഗിക്കുന്നത് എന്തെങ്കിലും വളരെ മോശമായിട്ടുള്ള picture quality കിട്ടുന്നത് വൺപ്ലസ് സോഫ്റ്റ്‌വെയറിൽ മാത്രമേ അതിനു ഭംഗി കിട്ടു വേറെ ഒരു ഡിവൈസിന്റെ സോഫ്റ്റ്‌വെയർ ആണ് ഉപയോഗിക്കുന്നത് എന്തെങ്കിലും വളരെ മോശമായിട്ടുള്ള picture ക്വാളിറ്റി ആണ് കിട്ടുന്നത് ക്വാളിറ്റി ആണ് കിട്ടുന്നത്,0,camera,NEGATIVE,0.9477272629737854
Iphone 17,Shaz bro iphone 16 il olla case evidunaa,0,others,NEGATIVE,0.9473586678504944
Iphone 17,Shazzam🤜🤛iphone phobias 😂,2,others,NEGATIVE,0.9958618879318237
Iphone 17,"Bro silver medichal mathiyrunnu , orange , blue inekalkal durable ayirikumm silver ( scrstch onnum angane varilla petennu ) silver ayirunnu safe",0,others,POSITIVE,0.672222912311554
Iphone 17,13:55 replacement unit😂,0,others,NEGATIVE,0.9500331282615662
Iphone 17,1:43 sketch പേന വച്ച് അഡ്ജസ്റ്റ് ചെയ്യാം,0,others,NEGATIVE,0.9608883261680603
Iphone 17,IPhone 17 pro ആണോ varisu ആണോ നല്ലത്.. 😌,3,others,NEGATIVE,0.9187213778495789
Iphone 17,Will they return the used phone in India 😅,0,others,NEGATIVE,0.989486575126648
Iphone 17,Annan dubaiil ano ndha cheyyunne?,0,others,NEGATIVE,0.9635075330734253
Iphone 17,Features koodi poyond phone venda enn parayunnath pole thoni😅,0,others,NEGATIVE,0.9536285400390625
Iphone 17,Use of Apple log anganalla . Yes 10 percent what you said . The real need is different. Log is never used for shot match- sorry it strikes me 😂 because i a  Colourist,2,others,NEGATIVE,0.9955838322639465
Iphone 17,"Hey bro , please do for 17 , for a guy buying an apple product for the first time what do you think?",0,others,NEGATIVE,0.9406428933143616
Iphone 17,Enikk sim venam enikk sim tharanam😂,0,others,NEGATIVE,0.978667676448822
Iphone 17,Aluminium paathram😁...... some times it reminds me of the aluminium chatti,0,others,POSITIVE,0.6032227873802185
Iphone 17,Bro.. nothing phone 3 ippazhum flipkart il under 40k available anu. Is it safe to buy on flipkart or is it a scam like on amazon?,0,others,NEGATIVE,0.9996597766876221
Iphone 17,bro iphone 17 review idavoo,0,others,POSITIVE,0.9643758535385132
Samsung Galaxy Z Fold 7,"I don't use foldable phones but 25W charging in 2025 is abysmal. I'm aware that Samsung is wary of silicon 
carbide batteries and also limiting themselves to 5000mAh capacity. With those variables they might also be considering battery longevity.",0,battery,NEGATIVE,0.9898446798324585
Samsung Galaxy Z Fold 7,What icon pack are you using?,2,others,NEGATIVE,0.9960812926292419
Samsung Galaxy Z Fold 7,Is that much different from the 6 besides the camera and it being really thin,0,camera,NEGATIVE,0.9972190856933594
Samsung Galaxy Z Fold 7,"The internal camera probably has a use for most people but it should be centered.  SPen makes more sense on this phone than the Ultra with more screen to write on, I've only used the SPen a handful of times on my Notes/Ultras.  I think I would just get a screen protector for the front and a dbrand skin for the back,",0,camera,NEGATIVE,0.9977654218673706
Samsung Galaxy Z Fold 7,As a z fold 6 owner. Why would I pay $2000+tax for the 7 ??? Why?,0,price,NEGATIVE,0.9989976286888123
Samsung Galaxy Z Fold 7,"Camera for ZOOM Meetings.  IF I take an online class, they require that I show up on my camera.",0,camera,NEGATIVE,0.9785962104797363
Samsung Galaxy Z Fold 7,Hey Bro. How do I get that Gameboy background. I need it,0,others,POSITIVE,0.9934725761413574
Samsung Galaxy Z Fold 7,"Nice video but I'll never buy a flip again. I had the fold 4 and after a year the screen went out and peeled off. I had a case that fully protected the phone and I rarely even opened the phone. After countless calls and going back and forth between Samsung and Verizon, I was on my own. The cost to replace the screen even with insurance is ridiculous.",0,price,NEGATIVE,0.9824946522712708
Samsung Galaxy Z Fold 7,"""smashing the battery"" (pause) 😂",0,battery,NEGATIVE,0.9943798184394836
Samsung Galaxy Z Fold 7,Does your phone make a beeping noise like a truck backing up and it want stop unless you reset it,0,others,NEGATIVE,0.9988901019096375
Samsung Galaxy Z Fold 7,"It seems the crease is now more visible when compared to new ones yours is new too just one month of usage only but I felt that.
Kindly reply",0,design,NEGATIVE,0.6838300824165344
Samsung Galaxy Z Fold 7,Weird isolation of audience to say people wanting a bigger battery aren't the real consumers.  It wasn't a malicious point and I appreciate you like the thin and lightness. I've owned previous iterations and this was an issue for my battery use. Maybe the impractical solution is a fold xl thats slight bigger with 5500-6000 Mah but people do want worry free battery life,1,battery,NEGATIVE,0.6006757020950317
Samsung Galaxy Z Fold 7,Let’s go!,0,others,POSITIVE,0.9992202520370483
Samsung Galaxy Z Fold 7,iphone users getting tight right now wishing apple makes a foldable one day,0,others,NEGATIVE,0.9781032800674438
Samsung Galaxy Z Fold 7,Creases are all always going to be in folds. There is no material that exist to remove it. If a crease is so bothersome for those that can't get used to Foldables aren't for them. They should just get tablets.,0,design,NEGATIVE,0.998839795589447
Samsung Galaxy Z Fold 7,I like it when it's folded more than I liked my S24u. Its the best phone. I can never go back. Why would you?,0,design,POSITIVE,0.9987688660621643
Samsung Galaxy Z Fold 7,"The complete lack of S Pen support here along with the dumbed down S Pen in the S25 Ultra (we all the way back in 2017 with the Note8 here...which ain't that bad, the Note8 is where I got into the Galaxy Note line), not to mention the smaller battery size and the slow charging speeds...yeah, that stuff is a big pain point right alongside the pricing.

But let's be real, if their excuse is that ""nobody's using it"", it's their own fault - if they had it embedded into the body, it would've gotten more use than what they thought. Because as is, they were NEVER going to do that.

15:00 ...New Balance still doin' the thang??? Think I may have to hunt them down, haven't seen any that I actually like in a couple decades now. (Last pair I personally owned, I don't recall exactly what type they were, but it was back in around 2000 when my wife and I were just boyfriend-girlfriend...it was her idea to get'em and match'em. 😅)",0,battery,NEGATIVE,0.9973185658454895
Samsung Galaxy Z Fold 7,"Best phone ever, if only not for that horrid wobble when you try use it flat on a surface, wobble wobble! Just need to get a thick armor case and iron out that wobble!",0,design,NEGATIVE,0.9689459800720215
Samsung Galaxy Z Fold 7,"The folds are still all about a bigger foldable screen. If you compare it, the s25ultra is better in every aspect. So, until the phone is more robust, the screen is less plasticy, the battery is bigger, the cameras are more professional and less bulgy, I will keep on skipping these phones, which, in my opinion, are still expermental.",0,design,NEGATIVE,0.996364951133728
Samsung Galaxy Z Fold 7,Suggesting to get rid of the inner camera is an absurd take.,0,camera,NEGATIVE,0.9990518689155579
Iphone 17,Cheers to a fellow Indian on extracting full value from the old iPhone 😅👌,0,others,POSITIVE,0.9993159770965576
Iphone 17,Wow that's a major upgrade congratulations 👏,0,others,POSITIVE,0.999574601650238
Iphone 17,"I have an SE 2nd gen, about to get a huge upgrade with the 17",1,others,NEGATIVE,0.8869191408157349
Iphone 17,"Awesome wallpaper, link please!",0,others,POSITIVE,0.9998750686645508
Iphone 17,"Great review! I’m hearing the iPhone 17 base model is the winner from multiple channels. Would love to get one. Waiting for that 20th anniversary iPhone 😃
Get well soon!",0,others,POSITIVE,0.9992054104804993
Iphone 17,I’m going from 11 - 17 base model it’s a great improvement but iv had no issues with the 11 except the battery weakening I can still pass on the 11 to someone to squeeze a bit more out of it😊 hope the 17 lasts as well,2,battery,NEGATIVE,0.9913299083709717
Iphone 17,This is why it's THIS model that's currently sold out at Apple. Went to buy the black 256 and they were sold out of every color but still had the Pro and Air available by the bunches,0,others,POSITIVE,0.9729645252227783
Iphone 17,"I’m finally going from 11 to 17.

My 11 has served me well: all the side buttons are broken, the screen is smashed, the battery is just heartbreakingly bad, yet I still love it.

I can’t wait to use the 17 to death in the same way for the next 6 years 😂",0,battery,POSITIVE,0.9469746351242065
Iphone 17,Love it actually getting mine today I’m upgrading from the 13,0,others,POSITIVE,0.9994969367980957
Iphone 17,"Unpopular opinion, but I really can’t stand the Dynamic Island. Watching videos on my phone feels like there’s a fly stuck on the screen. The notch was better, it sat at the edge and stayed out of the way. Dynamic Island just drags the notch further into the display and eats up more pixels. The space between the cutout and the phone’s edge? Pure wasted screen real estate.",0,design,NEGATIVE,0.9994502663612366
Iphone 17,"I do photography as a hobby and always convinced myself to get pro phones for the better camera features, only for me to almost never end up using the iPhone camera because I just really prefer the control a dedicated camera gives you. After talking some sense into myself in that regard, I dropped out of the Pro line (14 Pro Max) to get a regular 17 this year. The lack of ProMotion display in the base iPhone was one of the biggest things holding me back from upgrading before. I finally am free of the lightning cable!",1,camera,NEGATIVE,0.9956050515174866
Iphone 17,I'm so excited and ready to get my iPhone 17.  You just reconfirmed that my I decision to get this phone.  I need the small size and it's definitely an upgrade from my 13. TY,0,others,POSITIVE,0.9939485788345337
Iphone 17,"I am glad to see how many people have held to their phones for 5, 6 or more years!!!! Still using 12 pro but will be upgrading to 17 probably.",0,others,NEGATIVE,0.9942249655723572
Iphone 17,"I upgraded from 12 to 17. Battery life , storage and 120hz sold me",0,battery,NEGATIVE,0.9542995691299438
Iphone 17,I waited and waited to upgrade from the 2016 SE 1st gen and feel great about the 17 lasting a long time.,3,battery,POSITIVE,0.9938309192657471
Iphone 17,"Bought the 16 in May as my XS was fried, but for the first time ever in a year, I’m swapping that for the 17 as it’s so much better.",0,others,NEGATIVE,0.9826404452323914
Iphone 17,Very helpful! I was going today to check out the 16 and 17 and I think you have convinced me to go 17!,2,others,POSITIVE,0.9996246099472046
Iphone 17,I went from a 12 and my blue 17 came yesterday. It’s a great update for me.,1,others,POSITIVE,0.9997875094413757
Iphone 17,"This will be my very first iPhone and I was dead certain on getting either the Pro or the Pro Max, until I saw the specs on the base 17 model that is. I genuinely could not believe Apple packed that much in on it. It's too good to pass up.

I don't care for the cameras much so the only point of contention was 8gb vs 12gb of ram. But I'll keep the base 17 for 3 or 4 years and by that time, phones will have 20/24gb of ram anyway, far higher than the 12gb of ram on the current Pros.",3,performance,NEGATIVE,0.8594793677330017
Iphone 17,"I’ve upgraded from the 15 pro to the 17 base, because it saves me 17€ per month, when buying it with my internet provider.

Then some other extra discounds makig it for me

989€ for 256g sage 17, at the dutch apple store.

with my provider 
799€, for the phone 
17€ less each month for the provider equals 408€ in two years

Then, I can sell my old 15 pro for estimimate of 550€ with broken backplate and 83% battery state.

I am going to miss the design off my 15 Pro blue, but so far the 17 is doing better then I expected.

TLDR
I got the 17 base for about 250€ if I’m going te sell my 15 pro.
Also it saves me 408€ in 2 years for provider cost.",0,price,NEGATIVE,0.9979457259178162
